Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
1835754842,"Sep 11, 2018, 10:05:12 PM",Evening Run,Run,,537,1.96,,,false,,activities/1967865273.gpx.gz,54.88460159301758,,537.0,537.0,1959.5999755859375,5.199999809265137,,12.81541633605957,,76.0,86.9000015258789,7.800000190734863,-0.010206164792180061,,,81.0,77.2772445678711,,,,,133.3269500732422,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835754911,"Sep 11, 2018, 10:14:42 PM",Evening Run,Run,,85,0.43,,,false,,activities/1967865351.gpx.gz,54.88460159301758,,85.0,85.0,435.1000061035156,8.5,,0.0,,85.9000015258789,86.5999984741211,2.0999999046325684,0.0,,,84.0,80.16666412353516,,,,,29.388439178466797,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837991423,"Sep 12, 2018, 9:08:49 PM",Afternoon Run,Run,,3488,8.39,,,false,,activities/1970161798.gpx.gz,54.88460159301758,,3488.0,2977.0,8394.7001953125,6.599999904632568,,124.200439453125,,83.5999984741211,119.5999984741211,22.399999618530273,-0.0011912278132513165,,,83.0,75.80268096923828,,,,,594.1279296875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846012543,"Sep 16, 2018, 3:55:55 PM",Asha Jyoti 5K ,Run,,1250,5.00,,,false,,,54.88460159301758,,1250.0,1250.0,5000.0,,,,,,,,0.0,,,,,,,,,337.17803955078125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852483217,"Sep 13, 2018, 8:40:09 PM",Afternoon Run,Run,,973,2.77,,,false,,activities/1985158990.gpx.gz,54.88460159301758,,973.0,914.0,2771.699951171875,4.5,,46.486656188964844,,83.5999984741211,109.9000015258789,19.0,0.6169499158859253,,,82.0,77.57967376708984,,,,,197.4784393310547,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852484746,"Sep 13, 2018, 9:34:37 PM",Afternoon Run,Run,,985,2.37,,,false,,activities/1985159702.gpx.gz,54.88460159301758,,985.0,730.0,2376.39990234375,6.300000190734863,,17.075397491455078,,73.0,90.9000015258789,18.100000381469727,-0.24827469885349274,,,89.0,77.05948638916016,,,,,161.50828552246094,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852487843,"Sep 14, 2018, 9:12:06 PM",Afternoon Run,Run,,3300,9.00,,,false,,activities/1985162202.gpx.gz,54.88460159301758,,3300.0,2801.0,9008.599609375,6.099999904632568,,90.43562316894531,,73.80000305175781,123.0,24.700000762939453,-0.10101458430290222,,,83.0,77.63909149169922,,,,,620.562744140625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852487932,"Sep 17, 2018, 9:05:09 PM",Afternoon Run,Run,,2829,4.54,,,false,,activities/1985166300.gpx.gz,54.88460159301758,,2829.0,1479.0,4546.2001953125,5.800000190734863,,32.88108825683594,,73.0999984741211,119.0,29.100000381469727,-0.45532533526420593,,,83.0,78.00216674804688,,,,,309.28668212890625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852488168,"Sep 18, 2018, 9:43:34 PM",Afternoon Run,Run,,240,0.96,,,false,,activities/1985166606.gpx.gz,54.88460159301758,,240.0,240.0,966.7999877929688,5.199999809265137,,2.709523916244507,,83.30000305175781,87.5999984741211,8.399999618530273,0.0,,,88.0,79.540771484375,,,,,65.60136413574219,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852488256,"Sep 14, 2018, 10:21:18 PM",Evening Run,Run,,791,2.30,,,false,,activities/1985162906.gpx.gz,54.88460159301758,,791.0,780.0,2300.199951171875,5.800000190734863,,0.0,,85.9000015258789,86.9000015258789,3.700000047683716,0.0,,,88.0,76.42146301269531,,,,,155.358154296875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
